Function,File Path,Count
getUserTimezone,src\lib\components\chat\MessageInput\Commands\Prompts.svelte,2
getUserTimezone,src\lib\utils\index.ts,3
getFormattedTime,src\lib\components\chat\MessageInput\Commands\Prompts.svelte,2
getFormattedTime,src\lib\utils\index.ts,3
getFormattedDate,src\lib\components\chat\MessageInput\Commands\Prompts.svelte,2
getFormattedDate,src\lib\utils\index.ts,3
shouldShowPercentage,src\lib\components\chat\Messages\Citations.svelte,2
citations,src\lib\components\chat\Messages\Citations.svelte,13
citations,src\lib\components\chat\Messages\ContentRenderer.svelte,1
citations,src\lib\components\chat\Messages\ResponseMessage.svelte,3
citations,src\lib\components\workspace\Models\Capabilities.svelte,3
citations,src\lib\components\workspace\Models\ModelEditor.svelte,1
calculateShowRelevance,src\lib\components\chat\Messages\Citations.svelte,2
tippyOptions,src\lib\components\chat\Messages\CitationsModal.svelte,2
tippyOptions,src\lib\components\common\Tooltip.svelte,2
mergedDocuments,src\lib\components\chat\Messages\CitationsModal.svelte,7
calculatePercentage,src\lib\components\chat\Messages\CitationsModal.svelte,2
getRelevanceColor,src\lib\components\chat\Messages\CitationsModal.svelte,2
packages,src\lib\components\chat\Messages\CodeBlock.svelte,4
packages,src\lib\workers\pyodide.worker.ts,7
packages,src\routes\+layout.svelte,3
onAttributesUpdate,src\lib\components\chat\Messages\CodeBlock.svelte,2
drawMermaidDiagram,src\lib\components\chat\Messages\CodeBlock.svelte,2
executePythonAsWorker,src\lib\components\chat\Messages\CodeBlock.svelte,2
executePythonAsWorker,src\routes\+layout.svelte,2
pythonSyntax,src\lib\components\chat\Messages\CodeBlock.svelte,2
collapseCodeBlock,src\lib\components\chat\Messages\CodeBlock.svelte,2
saveCode,src\lib\components\chat\Messages\CodeBlock.svelte,3
updateCode,src\lib\components\chat\Messages\CodeBlock.svelte,2
attributes,src\lib\components\chat\Messages\CodeBlock.svelte,4
attributes,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,6
attributes,src\lib\components\chat\Messages\Markdown\Source.svelte,7
attributes,src\lib\components\common\CodeEditor.svelte,2
attributes,src\lib\components\common\Collapsible.svelte,13
attributes,src\lib\components\common\RichTextInput.svelte,1
attributes,src\lib\utils\marked\extension.ts,11
onCode,src\lib\components\chat\Messages\CodeBlock.svelte,3
onCode,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,1
copyCode,src\lib\components\chat\Messages\CodeBlock.svelte,2
executePython,src\lib\components\chat\Messages\CodeBlock.svelte,2
unescapeHtml,src\lib\components\chat\Messages\CodeBlock.svelte,2
unescapeHtml,src\lib\components\chat\Messages\Markdown\MarkdownInlineTokens.svelte,4
unescapeHtml,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,3
unescapeHtml,src\lib\utils\index.ts,1
checkPythonCode,src\lib\components\chat\Messages\CodeBlock.svelte,2
updateSelectedCodeExecution,src\lib\components\chat\Messages\CodeExecutions.svelte,2
codeExecutions,src\lib\components\chat\Messages\CodeExecutions.svelte,5
codeExecutions,src\lib\components\chat\Messages\ResponseMessage.svelte,1
keydownHandler,src\lib\components\chat\Messages\ContentRenderer.svelte,3
keydownHandler,src\lib\components\common\CodeEditor.svelte,3
onSourceClick,src\lib\components\chat\Messages\ContentRenderer.svelte,2
onSourceClick,src\lib\components\chat\Messages\Markdown.svelte,2
onSourceClick,src\lib\components\chat\Messages\ResponseMessage.svelte,1
onSourceClick,src\lib\components\chat\Messages\Markdown\MarkdownInlineTokens.svelte,6
onSourceClick,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,12
closeFloatingButtons,src\lib\components\chat\Messages\ContentRenderer.svelte,5
onAddMessages,src\lib\components\chat\Messages\ContentRenderer.svelte,2
onAddMessages,src\lib\components\chat\Messages\ResponseMessage.svelte,1
sourceIds,src\lib\components\chat\Messages\ContentRenderer.svelte,1
sourceIds,src\lib\components\chat\Messages\Markdown.svelte,2
sourceIds,src\lib\utils\index.ts,3
onTaskClick,src\lib\components\chat\Messages\ContentRenderer.svelte,2
onTaskClick,src\lib\components\chat\Messages\Markdown.svelte,2
onTaskClick,src\lib\components\chat\Messages\ResponseMessage.svelte,1
onTaskClick,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,7
updateButtonPosition,src\lib\components\chat\Messages\ContentRenderer.svelte,5
processResponseContent,src\lib\components\chat\Messages\Markdown.svelte,2
processResponseContent,src\lib\utils\index.ts,1
replaceTokens,src\lib\components\chat\Messages\Markdown.svelte,2
replaceTokens,src\lib\utils\index.ts,1
mergeResponsesHandler,src\lib\components\chat\Messages\MultiResponseMessages.svelte,2
groupedMessageIds,src\lib\components\chat\Messages\MultiResponseMessages.svelte,17
groupedMessageIdsIdx,src\lib\components\chat\Messages\MultiResponseMessages.svelte,14
LIKE_REASONS,src\lib\components\chat\Messages\RateComment.svelte,2
reasons,src\lib\components\chat\Messages\RateComment.svelte,5
DISLIKE_REASONS,src\lib\components\chat\Messages\RateComment.svelte,2
editMessageConfirmHandler,src\lib\components\chat\Messages\ResponseMessage.svelte,2
editMessageConfirmHandler,src\lib\components\chat\Messages\UserMessage.svelte,3
saveAsCopyHandler,src\lib\components\chat\Messages\ResponseMessage.svelte,2
feedbackItem,src\lib\components\chat\Messages\ResponseMessage.svelte,8
updatedMessage,src\lib\components\chat\Messages\ResponseMessage.svelte,10
deleteMessageHandler,src\lib\components\chat\Messages\ResponseMessage.svelte,2
deleteMessageHandler,src\lib\components\chat\Messages\UserMessage.svelte,2
cancelEditMessage,src\lib\components\chat\Messages\ResponseMessage.svelte,2
cancelEditMessage,src\lib\components\chat\Messages\UserMessage.svelte,2
generateImage,src\lib\components\chat\Messages\ResponseMessage.svelte,2
feedbackHandler,src\lib\components\chat\Messages\ResponseMessage.svelte,4
editMessageHandler,src\lib\components\chat\Messages\ResponseMessage.svelte,2
editMessageHandler,src\lib\components\chat\Messages\UserMessage.svelte,2
toggleSpeakMessage,src\lib\components\chat\Messages\ResponseMessage.svelte,2
inlineKatex,src\lib\components\chat\Messages\Markdown\MarkdownInlineTokens.svelte,1
inlineKatex,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,1
inlineKatex,src\lib\utils\marked\katex-extension.ts,4
exportTableToCSVHandler,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,2
csvData,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,3
blockKatex,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,1
blockKatex,src\lib\utils\marked\katex-extension.ts,4
headerComponent,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,2
extractAttributes,src\lib\components\chat\Messages\Markdown\Source.svelte,2
getDomain,src\lib\components\chat\Messages\Markdown\Source.svelte,2
formattedTitle,src\lib\components\chat\Messages\Markdown\Source.svelte,2
createAPIKeyHandler,src\lib\components\chat\Settings\Account.svelte,3
generateInitialsImage,src\lib\components\chat\Settings\Account.svelte,5
generateInitialsImage,src\lib\utils\index.ts,2
generateInitialsImage,src\routes\auth\+page.svelte,2
canvasPixelTest,src\lib\components\chat\Settings\Account.svelte,2
canvasPixelTest,src\lib\utils\index.ts,4
speedOptions,src\lib\components\chat\Settings\Audio.svelte,2
loadKokoro,src\lib\components\chat\Settings\Audio.svelte,3
toggleResponseAutoPlayback,src\lib\components\chat\Settings\Audio.svelte,2
onTTSEngineChange,src\lib\components\chat\Settings\Audio.svelte,2
toggleSpeechAutoSend,src\lib\components\chat\Settings\Audio.svelte,2
TTSEngineConfig,src\lib\components\chat\Settings\Audio.svelte,6
getImportOrigin,src\lib\components\chat\Settings\Chats.svelte,2
getImportOrigin,src\lib\utils\index.ts,1
deleteAllChatsHandler,src\lib\components\chat\Settings\Chats.svelte,2
convertOpenAIChats,src\lib\components\chat\Settings\Chats.svelte,2
convertOpenAIChats,src\lib\utils\index.ts,1
importChats,src\lib\components\chat\Settings\Chats.svelte,2
archiveAllChatsHandler,src\lib\components\chat\Settings\Chats.svelte,2
addConnectionHandler,src\lib\components\chat\Settings\Connections.svelte,2
languages,src\lib\components\chat\Settings\General.svelte,2
languages,src\lib\components\common\CodeEditor.svelte,3
languages,src\lib\components\common\Collapsible.svelte,2
languages,src\lib\components\common\RichTextInput.svelte,1
languages,src\lib\i18n\index.ts,5
languages,src\lib\utils\index.ts,2
languages,src\routes\+layout.svelte,4
applyTheme,src\lib\components\chat\Settings\General.svelte,4
applyTheme,src\routes\+layout.svelte,2
themes,src\lib\components\chat\Settings\General.svelte,2
themes,src\routes\+layout.svelte,3
themeChangeHandler,src\lib\components\chat\Settings\General.svelte,2
toggleNotification,src\lib\components\chat\Settings\General.svelte,1
getLanguages,src\lib\components\chat\Settings\General.svelte,3
getLanguages,src\lib\i18n\index.ts,1
getLanguages,src\routes\+layout.svelte,2
toggleRequestFormat,src\lib\components\chat\Settings\General.svelte,1
changeLanguage,src\lib\components\chat\Settings\General.svelte,1
changeLanguage,src\lib\i18n\index.ts,2
changeLanguage,src\routes\+layout.svelte,2
togglectrlEnterToSend,src\lib\components\chat\Settings\Interface.svelte,2
toggleLandingPageMode,src\lib\components\chat\Settings\Interface.svelte,2
toggleVoiceInterruption,src\lib\components\chat\Settings\Interface.svelte,1
toggleShowUpdateToast,src\lib\components\chat\Settings\Interface.svelte,1
updateInterfaceHandler,src\lib\components\chat\Settings\Interface.svelte,2
togglesScrollOnBranchChange,src\lib\components\chat\Settings\Interface.svelte,2
toggleAutoTags,src\lib\components\chat\Settings\Interface.svelte,2
toggleEmojiInCall,src\lib\components\chat\Settings\Interface.svelte,1
toggleTitleAutoGenerate,src\lib\components\chat\Settings\Interface.svelte,2
toggleHapticFeedback,src\lib\components\chat\Settings\Interface.svelte,1
toggleImageCompression,src\lib\components\chat\Settings\Interface.svelte,2
toggleNotificationSound,src\lib\components\chat\Settings\Interface.svelte,1
toggleShowUsername,src\lib\components\chat\Settings\Interface.svelte,2
toggleWidescreenMode,src\lib\components\chat\Settings\Interface.svelte,2
toggleLargeTextAsFile,src\lib\components\chat\Settings\Interface.svelte,2
toggleSplitLargeChunks,src\lib\components\chat\Settings\Interface.svelte,1
toggleUserLocation,src\lib\components\chat\Settings\Interface.svelte,1
toggleShowChangelog,src\lib\components\chat\Settings\Interface.svelte,1
toggleWebSearch,src\lib\components\chat\Settings\Interface.svelte,2
toggleResponseAutoCopy,src\lib\components\chat\Settings\Interface.svelte,2
toggleChatBubble,src\lib\components\chat\Settings\Interface.svelte,2
toggleChangeChatDirection,src\lib\components\chat\Settings\Interface.svelte,2
toggleRichTextInput,src\lib\components\chat\Settings\Interface.svelte,2
updatePasswordHandler,src\lib\components\chat\Settings\Account\UpdatePassword.svelte,2
patterns,src\lib\components\chat\Settings\Advanced\AdvancedParams.svelte,1
patterns,src\lib\components\common\RichTextInput.svelte,2
setContent,src\lib\components\chat\Settings\Personalization\EditMemoryModal.svelte,2
setContent,src\lib\components\common\RichTextInput.svelte,5
setContent,src\lib\components\common\Tooltip.svelte,1
onClearConfirmed,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,2
offset,src\lib\components\common\Checkbox.svelte,1
offset,src\lib\components\common\Tooltip.svelte,3
offset,src\lib\utils\characters\index.ts,14
updateValue,src\lib\components\common\CodeEditor.svelte,2
setLanguage,src\lib\components\common\CodeEditor.svelte,2
getLang,src\lib\components\common\CodeEditor.svelte,2
loadLocale,src\lib\components\common\Collapsible.svelte,2
confirmHandler,src\lib\components\common\ConfirmDialog.svelte,3
isTopModal,src\lib\components\common\Drawer.svelte,2
isTopModal,src\lib\components\common\Modal.svelte,2
formatFileSize,src\lib\components\common\FileItem.svelte,3
formatFileSize,src\lib\components\common\FileItemModal.svelte,2
formatFileSize,src\lib\utils\index.ts,1
getLineCount,src\lib\components\common\FileItemModal.svelte,2
getLineCount,src\lib\utils\index.ts,1
downloadImage,src\lib\components\common\ImagePreview.svelte,2
sizeToWidth,src\lib\components\common\Modal.svelte,2
selectTemplate,src\lib\components\common\RichTextInput.svelte,3
tryParse,src\lib\components\common\RichTextInput.svelte,3
selectNextTemplate,src\lib\components\common\RichTextInput.svelte,3
isInside,src\lib\components\common\RichTextInput.svelte,4
findNextTemplate,src\lib\components\common\RichTextInput.svelte,3
imageUrls,src\lib\components\common\SlideShow.svelte,3
resetPanZoomViewport,src\lib\components\common\SVGPanZoom.svelte,2
downloadAsSVG,src\lib\components\common\SVGPanZoom.svelte,2
addTagHandler,src\lib\components\common\Tags\TagInput.svelte,3
checkDirection,src\lib\components\layout\Sidebar.svelte,2
importChatHandler,src\lib\components\layout\Sidebar.svelte,6
loadMoreChats,src\lib\components\layout\Sidebar.svelte,2
folderList,src\lib\components\layout\Sidebar.svelte,3
folderList,src\lib\components\layout\Sidebar\Folders.svelte,3
tagEventHandler,src\lib\components\layout\Sidebar.svelte,3
createFolder,src\lib\components\layout\Sidebar.svelte,2
onBlur,src\lib\components\layout\Sidebar.svelte,3
onBlur,src\lib\components\workspace\Models.svelte,3
onBlur,src\lib\components\workspace\Tools.svelte,3
newChatList,src\lib\components\layout\Sidebar.svelte,5
initChannels,src\lib\components\layout\Sidebar.svelte,4
onFocus,src\lib\components\layout\Sidebar.svelte,3
onTouchEnd,src\lib\components\layout\Sidebar.svelte,3
initFolders,src\lib\components\layout\Sidebar.svelte,4
onKeyDown,src\lib\components\layout\Sidebar.svelte,3
onKeyDown,src\lib\components\workspace\Models.svelte,3
onKeyDown,src\lib\components\workspace\Tools.svelte,3
onTouchStart,src\lib\components\layout\Sidebar.svelte,3
onKeyUp,src\lib\components\layout\Sidebar.svelte,3
onKeyUp,src\lib\components\workspace\Models.svelte,3
onKeyUp,src\lib\components\workspace\Tools.svelte,3
initChatList,src\lib\components\layout\Sidebar.svelte,13
getChatAsText,src\lib\components\layout\Navbar\Menu.svelte,3
getChatAsText,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
downloadPdf,src\lib\components\layout\Navbar\Menu.svelte,2
downloadPdf,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
downloadJSONExport,src\lib\components\layout\Navbar\Menu.svelte,2
downloadJSONExport,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
downloadTxt,src\lib\components\layout\Navbar\Menu.svelte,2
downloadTxt,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
unarchiveAllHandler,src\lib\components\layout\Sidebar\ArchivedChatsModal.svelte,2
unarchiveChatHandler,src\lib\components\layout\Sidebar\ArchivedChatsModal.svelte,2
exportChatsHandler,src\lib\components\layout\Sidebar\ArchivedChatsModal.svelte,2
deleteChatHandler,src\lib\components\layout\Sidebar\ArchivedChatsModal.svelte,2
deleteChatHandler,src\lib\components\layout\Sidebar\ChatItem.svelte,3
focusEdit,src\lib\components\layout\Sidebar\ChatItem.svelte,2
onDrag,src\lib\components\layout\Sidebar\ChatItem.svelte,3
onDrag,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,3
cloneChatHandler,src\lib\components\layout\Sidebar\ChatItem.svelte,3
cloneChatHandler,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
onDragStart,src\lib\components\layout\Sidebar\ChatItem.svelte,3
onDragStart,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,3
archiveChatHandler,src\lib\components\layout\Sidebar\ChatItem.svelte,4
archiveChatHandler,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
onDragEnd,src\lib\components\layout\Sidebar\ChatItem.svelte,3
onDragEnd,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,3
editChatTitle,src\lib\components\layout\Sidebar\ChatItem.svelte,2
checkPinned,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
pinHandler,src\lib\components\layout\Sidebar\ChatMenu.svelte,2
isExpandedUpdateDebounceHandler,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
nameUpdateHandler,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,3
isExpandedUpdateHandler,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
documentClickHandler,src\lib\components\layout\Sidebar\SearchInput.svelte,3
